Transaction_ID,Date,Customer_ID,Product_ID,Store_ID,Quantity,Product_Name,Product_Category,Unit_Price,Store_City,Store_Region,Total_Amount
T003266,2023-07-02,C0307,P009,S005,4,Watch,Accessories,200,Seattle,West,800
T002761,2023-07-02,C0308,P003,S004,2,Headphones,Electronics,100,Miami,South,200
T001886,2023-07-02,C0604,P002,S001,2,Smartphone,Electronics,800,New York,East,1600
T001483,2023-07-02,C0377,P006,S004,5,Sneakers,Footwear,80,Miami,South,400
T004841,2023-07-02,C0261,P004,S002,5,T-shirt,Clothing,25,Los Angeles,West,125
T000826,2023-07-02,C0810,P005,S002,3,Jeans,Clothing,50,Los Angeles,West,150
T002498,2023-07-02,C0492,P010,S002,2,Tablet,Electronics,500,Los Angeles,West,1000
T002475,2023-07-02,C0963,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T003510,2023-07-02,C0387,P008,S004,2,Backpack,Accessories,40,Miami,South,80
T004868,2023-07-02,C0717,P007,S004,5,Coffee Maker,Appliances,150,Miami,South,750
T004213,2023-07-02,C0536,P007,S002,5,Coffee Maker,Appliances,150,Los Angeles,West,750
T000554,2023-07-02,C0426,P005,S005,1,Jeans,Clothing,50,Seattle,West,50
T003161,2023-07-02,C0397,P001,S001,5,Laptop,Electronics,1200,New York,East,6000
T002605,2023-07-02,C0270,P003,S002,3,Headphones,Electronics,100,Los Angeles,West,300
T003648,2023-07-02,C0162,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T000831,2023-07-03,C0241,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T004921,2023-07-03,C0401,P007,S005,4,Coffee Maker,Appliances,150,Seattle,West,600
T003953,2023-07-03,C0453,P006,S005,2,Sneakers,Footwear,80,Seattle,West,160
T002035,2023-07-03,C0824,P001,S002,2,Laptop,Electronics,1200,Los Angeles,West,2400
T003623,2023-07-03,C0522,P004,S004,5,T-shirt,Clothing,25,Miami,South,125
T000810,2023-07-03,C0099,P005,S005,3,Jeans,Clothing,50,Seattle,West,150
T003496,2023-07-03,C0156,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T003563,2023-07-03,C0423,P004,S001,5,T-shirt,Clothing,25,New York,East,125
T002657,2023-07-03,C0715,P010,S004,2,Tablet,Electronics,500,Miami,South,1000
T001103,2023-07-03,C0788,P009,S005,4,Watch,Accessories,200,Seattle,West,800
T000224,2023-07-03,C0913,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T002854,2023-07-03,C0078,P007,S004,2,Coffee Maker,Appliances,150,Miami,South,300
T002032,2023-07-04,C0199,P008,S003,3,Backpack,Accessories,40,Chicago,Central,120
T004476,2023-07-04,C0845,P009,S004,4,Watch,Accessories,200,Miami,South,800
T004667,2023-07-04,C0443,P005,S003,5,Jeans,Clothing,50,Chicago,Central,250
T004149,2023-07-04,C0873,P005,S001,1,Jeans,Clothing,50,New York,East,50
T000467,2023-07-04,C0364,P001,S002,4,Laptop,Electronics,1200,Los Angeles,West,4800
T001510,2023-07-04,C0108,P010,S003,5,Tablet,Electronics,500,Chicago,Central,2500
T004475,2023-07-05,C0978,P006,S002,4,Sneakers,Footwear,80,Los Angeles,West,320
T003823,2023-07-05,C0013,P008,S002,3,Backpack,Accessories,40,Los Angeles,West,120
T001930,2023-07-05,C0345,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T000397,2023-07-05,C0073,P006,S004,1,Sneakers,Footwear,80,Miami,South,80
T002672,2023-07-05,C0657,P002,S003,2,Smartphone,Electronics,800,Chicago,Central,1600
T000694,2023-07-05,C0798,P002,S002,3,Smartphone,Electronics,800,Los Angeles,West,2400
T002736,2023-07-05,C0154,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T000590,2023-07-05,C0675,P005,S001,2,Jeans,Clothing,50,New York,East,100
T001621,2023-07-05,C0053,P001,S005,3,Laptop,Electronics,1200,Seattle,West,3600
T003713,2023-07-05,C0327,P007,S003,5,Coffee Maker,Appliances,150,Chicago,Central,750
T002708,2023-07-05,C0529,P004,S004,3,T-shirt,Clothing,25,Miami,South,75
T004806,2023-07-06,C0101,P007,S001,4,Coffee Maker,Appliances,150,New York,East,600
T000155,2023-07-06,C0611,P010,S001,1,Tablet,Electronics,500,New York,East,500
T004455,2023-07-06,C0580,P010,S003,5,Tablet,Electronics,500,Chicago,Central,2500
T000237,2023-07-06,C0606,P008,S001,2,Backpack,Accessories,40,New York,East,80
T000566,2023-07-06,C0529,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T004834,2023-07-06,C0560,P009,S005,3,Watch,Accessories,200,Seattle,West,600
T001383,2023-07-06,C0305,P003,S001,1,Headphones,Electronics,100,New York,East,100
T000205,2023-07-06,C0328,P001,S001,1,Laptop,Electronics,1200,New York,East,1200
T001531,2023-07-06,C0664,P005,S004,1,Jeans,Clothing,50,Miami,South,50
T003987,2023-07-06,C0102,P003,S002,4,Headphones,Electronics,100,Los Angeles,West,400
T003827,2023-07-06,C0493,P003,S002,2,Headphones,Electronics,100,Los Angeles,West,200
T003955,2023-07-06,C0988,P003,S003,2,Headphones,Electronics,100,Chicago,Central,200
T000893,2023-07-06,C0970,P001,S003,2,Laptop,Electronics,1200,Chicago,Central,2400
T004461,2023-07-07,C0675,P003,S002,1,Headphones,Electronics,100,Los Angeles,West,100
T000090,2023-07-07,C0201,P003,S004,4,Headphones,Electronics,100,Miami,South,400
T001680,2023-07-07,C0266,P010,S005,2,Tablet,Electronics,500,Seattle,West,1000
T003620,2023-07-07,C0433,P010,S005,5,Tablet,Electronics,500,Seattle,West,2500
T001477,2023-07-07,C0756,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T001650,2023-07-07,C0122,P007,S005,4,Coffee Maker,Appliances,150,Seattle,West,600
T004121,2023-07-07,C0432,P007,S002,3,Coffee Maker,Appliances,150,Los Angeles,West,450
T002829,2023-07-07,C0996,P005,S005,5,Jeans,Clothing,50,Seattle,West,250
T002723,2023-07-07,C0205,P009,S001,1,Watch,Accessories,200,New York,East,200
T004075,2023-07-07,C0217,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T003586,2023-07-07,C0664,P005,S003,4,Jeans,Clothing,50,Chicago,Central,200
T003900,2023-07-07,C0999,P008,S002,1,Backpack,Accessories,40,Los Angeles,West,40
T000033,2023-07-07,C0096,P006,S003,1,Sneakers,Footwear,80,Chicago,Central,80
T001288,2023-07-07,C0685,P007,S002,1,Coffee Maker,Appliances,150,Los Angeles,West,150
T002494,2023-07-07,C0219,P004,S001,1,T-shirt,Clothing,25,New York,East,25
T001868,2023-07-07,C0347,P001,S001,2,Laptop,Electronics,1200,New York,East,2400
T003812,2023-07-07,C0439,P005,S003,1,Jeans,Clothing,50,Chicago,Central,50
T003605,2023-07-07,C0252,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T002258,2023-07-07,C0546,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T002744,2023-07-07,C0450,P010,S001,4,Tablet,Electronics,500,New York,East,2000
T003359,2023-07-07,C0461,P007,S004,2,Coffee Maker,Appliances,150,Miami,South,300
T000345,2023-07-07,C0269,P007,S003,2,Coffee Maker,Appliances,150,Chicago,Central,300
T002655,2023-07-08,C0986,P003,S004,5,Headphones,Electronics,100,Miami,South,500
T001211,2023-07-08,C0110,P007,S004,1,Coffee Maker,Appliances,150,Miami,South,150
T004101,2023-07-08,C0606,P010,S005,3,Tablet,Electronics,500,Seattle,West,1500
T004229,2023-07-08,C0705,P007,S005,4,Coffee Maker,Appliances,150,Seattle,West,600
T000457,2023-07-08,C0025,P001,S004,3,Laptop,Electronics,1200,Miami,South,3600
T003544,2023-07-08,C0504,P009,S001,4,Watch,Accessories,200,New York,East,800
T004884,2023-07-08,C0384,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T003026,2023-07-08,C0057,P003,S005,1,Headphones,Electronics,100,Seattle,West,100
T000006,2023-07-08,C0540,P005,S004,4,Jeans,Clothing,50,Miami,South,200
T003239,2023-07-08,C0365,P006,S005,4,Sneakers,Footwear,80,Seattle,West,320
T000651,2023-07-09,C0826,P006,S002,2,Sneakers,Footwear,80,Los Angeles,West,160
T000399,2023-07-09,C0916,P004,S005,3,T-shirt,Clothing,25,Seattle,West,75
T000550,2023-07-09,C0761,P010,S001,1,Tablet,Electronics,500,New York,East,500
T003107,2023-07-09,C0279,P001,S004,1,Laptop,Electronics,1200,Miami,South,1200
T000080,2023-07-09,C0032,P005,S003,5,Jeans,Clothing,50,Chicago,Central,250
T001364,2023-07-09,C0563,P004,S005,1,T-shirt,Clothing,25,Seattle,West,25
T004144,2023-07-09,C0389,P006,S003,4,Sneakers,Footwear,80,Chicago,Central,320
T000035,2023-07-09,C0453,P006,S005,1,Sneakers,Footwear,80,Seattle,West,80
T002586,2023-07-09,C0579,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T003043,2023-07-09,C0110,P007,S004,4,Coffee Maker,Appliances,150,Miami,South,600
T002359,2023-07-09,C0106,P002,S003,3,Smartphone,Electronics,800,Chicago,Central,2400
T003242,2023-07-09,C0590,P006,S005,2,Sneakers,Footwear,80,Seattle,West,160
T002445,2023-07-09,C0828,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T000174,2023-07-09,C0725,P010,S004,1,Tablet,Electronics,500,Miami,South,500
T003076,2023-07-10,C0402,P006,S001,2,Sneakers,Footwear,80,New York,East,160
T000347,2023-07-10,C0570,P009,S001,1,Watch,Accessories,200,New York,East,200
T004181,2023-07-10,C0404,P003,S003,1,Headphones,Electronics,100,Chicago,Central,100
T003082,2023-07-10,C0542,P010,S003,2,Tablet,Electronics,500,Chicago,Central,1000
T000652,2023-07-10,C0128,P009,S002,5,Watch,Accessories,200,Los Angeles,West,1000
T002659,2023-07-10,C0537,P009,S001,1,Watch,Accessories,200,New York,East,200
T004871,2023-07-10,C0601,P007,S002,3,Coffee Maker,Appliances,150,Los Angeles,West,450
T003594,2023-07-10,C0210,P009,S001,1,Watch,Accessories,200,New York,East,200
T000069,2023-07-10,C0936,P003,S001,1,Headphones,Electronics,100,New York,East,100
T003663,2023-07-10,C0594,P001,S003,4,Laptop,Electronics,1200,Chicago,Central,4800
T002465,2023-07-10,C0122,P002,S004,4,Smartphone,Electronics,800,Miami,South,3200
T002495,2023-07-10,C0789,P010,S003,3,Tablet,Electronics,500,Chicago,Central,1500
T001648,2023-07-10,C0904,P010,S003,3,Tablet,Electronics,500,Chicago,Central,1500
T000788,2023-07-11,C0994,P007,S005,1,Coffee Maker,Appliances,150,Seattle,West,150
T001699,2023-07-11,C0889,P001,S001,4,Laptop,Electronics,1200,New York,East,4800
T003269,2023-07-11,C0004,P008,S002,5,Backpack,Accessories,40,Los Angeles,West,200
T002810,2023-07-11,C0514,P007,S005,4,Coffee Maker,Appliances,150,Seattle,West,600
T002928,2023-07-11,C0522,P009,S003,5,Watch,Accessories,200,Chicago,Central,1000
T002081,2023-07-11,C0894,P009,S004,1,Watch,Accessories,200,Miami,South,200
T002516,2023-07-11,C0940,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T000542,2023-07-11,C0897,P009,S004,5,Watch,Accessories,200,Miami,South,1000
T003517,2023-07-11,C0153,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T003250,2023-07-11,C0568,P005,S005,1,Jeans,Clothing,50,Seattle,West,50
T004214,2023-07-11,C0540,P002,S002,5,Smartphone,Electronics,800,Los Angeles,West,4000
T000328,2023-07-11,C0147,P009,S004,2,Watch,Accessories,200,Miami,South,400
T004723,2023-07-11,C0755,P010,S003,1,Tablet,Electronics,500,Chicago,Central,500
T004999,2023-07-11,C0259,P002,S002,3,Smartphone,Electronics,800,Los Angeles,West,2400
T002756,2023-07-11,C0049,P001,S005,1,Laptop,Electronics,1200,Seattle,West,1200
T001708,2023-07-11,C0141,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T000458,2023-07-11,C0789,P004,S003,5,T-shirt,Clothing,25,Chicago,Central,125
T000905,2023-07-11,C0436,P006,S005,5,Sneakers,Footwear,80,Seattle,West,400
T000022,2023-07-11,C0856,P006,S005,1,Sneakers,Footwear,80,Seattle,West,80
T000702,2023-07-11,C0423,P002,S002,1,Smartphone,Electronics,800,Los Angeles,West,800
T001371,2023-07-12,C0889,P003,S005,5,Headphones,Electronics,100,Seattle,West,500
T001702,2023-07-12,C0134,P006,S002,2,Sneakers,Footwear,80,Los Angeles,West,160
T001526,2023-07-12,C0749,P006,S003,1,Sneakers,Footwear,80,Chicago,Central,80
T002056,2023-07-12,C0209,P003,S001,3,Headphones,Electronics,100,New York,East,300
T003384,2023-07-12,C0415,P008,S001,5,Backpack,Accessories,40,New York,East,200
T004236,2023-07-12,C0483,P009,S005,1,Watch,Accessories,200,Seattle,West,200
T004901,2023-07-12,C0146,P008,S005,4,Backpack,Accessories,40,Seattle,West,160
T004622,2023-07-12,C0842,P003,S005,5,Headphones,Electronics,100,Seattle,West,500
T004060,2023-07-12,C0525,P004,S005,1,T-shirt,Clothing,25,Seattle,West,25
T004187,2023-07-13,C0961,P007,S004,4,Coffee Maker,Appliances,150,Miami,South,600
T001232,2023-07-13,C0508,P010,S003,4,Tablet,Electronics,500,Chicago,Central,2000
T004660,2023-07-13,C0051,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T000613,2023-07-13,C0249,P006,S004,2,Sneakers,Footwear,80,Miami,South,160
T003593,2023-07-13,C0780,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T003210,2023-07-13,C0616,P001,S003,3,Laptop,Electronics,1200,Chicago,Central,3600
T003559,2023-07-13,C0612,P006,S004,1,Sneakers,Footwear,80,Miami,South,80
T001832,2023-07-13,C0646,P005,S002,3,Jeans,Clothing,50,Los Angeles,West,150
T000293,2023-07-13,C0416,P009,S004,5,Watch,Accessories,200,Miami,South,1000
T000975,2023-07-13,C0607,P009,S004,5,Watch,Accessories,200,Miami,South,1000
T004097,2023-07-14,C0249,P009,S002,3,Watch,Accessories,200,Los Angeles,West,600
T004769,2023-07-14,C0231,P006,S003,4,Sneakers,Footwear,80,Chicago,Central,320
T003363,2023-07-14,C0464,P008,S001,1,Backpack,Accessories,40,New York,East,40
T000833,2023-07-14,C0530,P006,S004,4,Sneakers,Footwear,80,Miami,South,320
T003859,2023-07-14,C0066,P003,S003,1,Headphones,Electronics,100,Chicago,Central,100
T001737,2023-07-14,C0976,P001,S001,2,Laptop,Electronics,1200,New York,East,2400
T001974,2023-07-14,C0329,P005,S003,3,Jeans,Clothing,50,Chicago,Central,150
T001295,2023-07-14,C0476,P010,S003,4,Tablet,Electronics,500,Chicago,Central,2000
T004594,2023-07-14,C0747,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T001594,2023-07-14,C0134,P007,S004,1,Coffee Maker,Appliances,150,Miami,South,150
T000304,2023-07-14,C0614,P008,S002,1,Backpack,Accessories,40,Los Angeles,West,40
T000835,2023-07-14,C0187,P007,S003,1,Coffee Maker,Appliances,150,Chicago,Central,150
T003150,2023-07-15,C0088,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T003381,2023-07-15,C0708,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T000533,2023-07-15,C0981,P006,S001,5,Sneakers,Footwear,80,New York,East,400
T002861,2023-07-15,C0134,P008,S004,3,Backpack,Accessories,40,Miami,South,120
T004508,2023-07-15,C0817,P005,S002,5,Jeans,Clothing,50,Los Angeles,West,250
T003428,2023-07-15,C0231,P003,S005,1,Headphones,Electronics,100,Seattle,West,100
T002889,2023-07-15,C0523,P003,S005,1,Headphones,Electronics,100,Seattle,West,100
T002361,2023-07-15,C0439,P003,S004,5,Headphones,Electronics,100,Miami,South,500
T003021,2023-07-15,C0712,P005,S001,3,Jeans,Clothing,50,New York,East,150
T002501,2023-07-15,C0054,P008,S001,2,Backpack,Accessories,40,New York,East,80
T001088,2023-07-15,C0160,P008,S003,4,Backpack,Accessories,40,Chicago,Central,160
T000418,2023-07-15,C0282,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T001694,2023-07-15,C0494,P006,S004,2,Sneakers,Footwear,80,Miami,South,160
T002277,2023-07-15,C0347,P001,S003,2,Laptop,Electronics,1200,Chicago,Central,2400
T004282,2023-07-16,C0595,P010,S003,2,Tablet,Electronics,500,Chicago,Central,1000
T000743,2023-07-16,C0959,P005,S003,5,Jeans,Clothing,50,Chicago,Central,250
T002962,2023-07-16,C0441,P005,S005,1,Jeans,Clothing,50,Seattle,West,50
T004848,2023-07-16,C0950,P003,S004,5,Headphones,Electronics,100,Miami,South,500
T000713,2023-07-16,C0634,P008,S004,1,Backpack,Accessories,40,Miami,South,40
T004870,2023-07-16,C0551,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T001292,2023-07-16,C0188,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T004066,2023-07-16,C0834,P007,S003,3,Coffee Maker,Appliances,150,Chicago,Central,450
T000220,2023-07-17,C0002,P001,S003,2,Laptop,Electronics,1200,Chicago,Central,2400
T001443,2023-07-17,C0441,P005,S002,3,Jeans,Clothing,50,Los Angeles,West,150
T004191,2023-07-17,C0117,P005,S005,1,Jeans,Clothing,50,Seattle,West,50
T001534,2023-07-17,C0101,P007,S003,4,Coffee Maker,Appliances,150,Chicago,Central,600
T000946,2023-07-17,C0915,P009,S002,1,Watch,Accessories,200,Los Angeles,West,200
T000182,2023-07-17,C0557,P007,S002,3,Coffee Maker,Appliances,150,Los Angeles,West,450
T002798,2023-07-17,C0161,P008,S001,4,Backpack,Accessories,40,New York,East,160
T001193,2023-07-17,C0773,P009,S001,3,Watch,Accessories,200,New York,East,600
T002014,2023-07-17,C0521,P003,S001,2,Headphones,Electronics,100,New York,East,200
T000231,2023-07-17,C0238,P001,S004,2,Laptop,Electronics,1200,Miami,South,2400
T002775,2023-07-17,C0561,P010,S004,4,Tablet,Electronics,500,Miami,South,2000
T002905,2023-07-17,C0405,P001,S003,3,Laptop,Electronics,1200,Chicago,Central,3600
T003709,2023-07-17,C0108,P005,S003,5,Jeans,Clothing,50,Chicago,Central,250
T002780,2023-07-17,C0144,P008,S004,5,Backpack,Accessories,40,Miami,South,200
T001073,2023-07-17,C0554,P003,S001,1,Headphones,Electronics,100,New York,East,100
T002112,2023-07-18,C0592,P006,S002,2,Sneakers,Footwear,80,Los Angeles,West,160
T004076,2023-07-18,C0907,P006,S002,5,Sneakers,Footwear,80,Los Angeles,West,400
T001770,2023-07-18,C0750,P010,S001,5,Tablet,Electronics,500,New York,East,2500
T004648,2023-07-18,C0233,P005,S003,2,Jeans,Clothing,50,Chicago,Central,100
T000247,2023-07-18,C0180,P005,S001,5,Jeans,Clothing,50,New York,East,250
T001544,2023-07-18,C0229,P001,S001,3,Laptop,Electronics,1200,New York,East,3600
T003883,2023-07-18,C0642,P007,S005,2,Coffee Maker,Appliances,150,Seattle,West,300
T002871,2023-07-18,C0734,P005,S004,5,Jeans,Clothing,50,Miami,South,250
T001456,2023-07-18,C0930,P005,S005,4,Jeans,Clothing,50,Seattle,West,200
T002536,2023-07-19,C0652,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T001444,2023-07-19,C0391,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T002546,2023-07-19,C0058,P005,S002,2,Jeans,Clothing,50,Los Angeles,West,100
T002288,2023-07-19,C0597,P007,S004,3,Coffee Maker,Appliances,150,Miami,South,450
T001129,2023-07-19,C0622,P005,S004,1,Jeans,Clothing,50,Miami,South,50
T003588,2023-07-20,C0837,P001,S004,4,Laptop,Electronics,1200,Miami,South,4800
T003123,2023-07-20,C0182,P007,S005,3,Coffee Maker,Appliances,150,Seattle,West,450
T004575,2023-07-20,C0864,P001,S001,5,Laptop,Electronics,1200,New York,East,6000
T001407,2023-07-20,C0547,P004,S002,5,T-shirt,Clothing,25,Los Angeles,West,125
T001325,2023-07-20,C0974,P003,S005,3,Headphones,Electronics,100,Seattle,West,300
T000112,2023-07-20,C0877,P003,S005,2,Headphones,Electronics,100,Seattle,West,200
T003177,2023-07-20,C0924,P010,S003,4,Tablet,Electronics,500,Chicago,Central,2000
T000235,2023-07-20,C0171,P005,S001,1,Jeans,Clothing,50,New York,East,50
T001404,2023-07-20,C0164,P008,S004,2,Backpack,Accessories,40,Miami,South,80
T003069,2023-07-20,C0229,P009,S001,1,Watch,Accessories,200,New York,East,200
T000704,2023-07-20,C0610,P004,S001,4,T-shirt,Clothing,25,New York,East,100
T003730,2023-07-20,C0556,P009,S001,1,Watch,Accessories,200,New York,East,200
T004713,2023-07-20,C0828,P010,S001,3,Tablet,Electronics,500,New York,East,1500
T003430,2023-07-20,C0890,P007,S001,3,Coffee Maker,Appliances,150,New York,East,450
T003324,2023-07-20,C0561,P006,S001,3,Sneakers,Footwear,80,New York,East,240
T003927,2023-07-21,C0909,P008,S001,5,Backpack,Accessories,40,New York,East,200
T001821,2023-07-21,C0840,P004,S004,2,T-shirt,Clothing,25,Miami,South,50
T004162,2023-07-21,C0948,P001,S002,5,Laptop,Electronics,1200,Los Angeles,West,6000
T004497,2023-07-21,C0397,P008,S003,2,Backpack,Accessories,40,Chicago,Central,80
T002720,2023-07-21,C0107,P003,S001,5,Headphones,Electronics,100,New York,East,500
T003317,2023-07-21,C0856,P009,S003,1,Watch,Accessories,200,Chicago,Central,200
T003389,2023-07-21,C0084,P006,S004,3,Sneakers,Footwear,80,Miami,South,240
T000073,2023-07-21,C0271,P008,S005,2,Backpack,Accessories,40,Seattle,West,80
T000635,2023-07-21,C0432,P009,S005,5,Watch,Accessories,200,Seattle,West,1000
T001899,2023-07-21,C0902,P009,S003,2,Watch,Accessories,200,Chicago,Central,400
T001309,2023-07-21,C0026,P003,S004,3,Headphones,Electronics,100,Miami,South,300
T000751,2023-07-21,C0504,P010,S005,2,Tablet,Electronics,500,Seattle,West,1000
T004306,2023-07-21,C0066,P006,S003,2,Sneakers,Footwear,80,Chicago,Central,160
T002224,2023-07-21,C0628,P006,S003,5,Sneakers,Footwear,80,Chicago,Central,400
T000908,2023-07-21,C0618,P009,S002,4,Watch,Accessories,200,Los Angeles,West,800
T004300,2023-07-21,C0466,P006,S005,4,Sneakers,Footwear,80,Seattle,West,320
T001171,2023-07-21,C0462,P002,S003,4,Smartphone,Electronics,800,Chicago,Central,3200
T002531,2023-07-22,C0010,P009,S005,2,Watch,Accessories,200,Seattle,West,400
T003144,2023-07-22,C0258,P008,S005,3,Backpack,Accessories,40,Seattle,West,120
T002868,2023-07-22,C0180,P006,S005,5,Sneakers,Footwear,80,Seattle,West,400
T000666,2023-07-22,C0429,P010,S003,2,Tablet,Electronics,500,Chicago,Central,1000
T004057,2023-07-22,C0948,P007,S005,3,Coffee Maker,Appliances,150,Seattle,West,450
T000223,2023-07-22,C0511,P007,S002,1,Coffee Maker,Appliances,150,Los Angeles,West,150
T004418,2023-07-22,C0708,P008,S004,2,Backpack,Accessories,40,Miami,South,80
T003516,2023-07-22,C0323,P004,S004,5,T-shirt,Clothing,25,Miami,South,125
T004882,2023-07-22,C0498,P008,S004,5,Backpack,Accessories,40,Miami,South,200
T000977,2023-07-22,C0580,P007,S002,1,Coffee Maker,Appliances,150,Los Angeles,West,150
T002154,2023-07-22,C0566,P007,S002,1,Coffee Maker,Appliances,150,Los Angeles,West,150
